Client_0,Client_1,Client_0,Client_1
527,626,604,717
871,993,695,816
983,1094,625,747
614,700,570,643
563,635,592,690
752,846,576,685
906,1019,541,652
616,732,764,872
512,629,463,552
696,805,502,573
820,924,748,855
612,716,608,731
494,576,482,564
654,762,526,633
822,942,633,765
786,896,757,850
653,768,445,517
678,790,497,595
853,973,705,824
646,761,801,917
595,678,425,611
425,528,493,561
768,887,751,866
811,926,542,678
571,646,585,654
635,749,422,490
720,809,617,715
745,837,796,912
618,705,541,613
581,697,544,662
633,741,532,637
783,900,669,788
566,687,604,715
647,735,502,601
833,997,562,676
576,675,556,670
550,673,545,614
591,782,514,618
653,770,705,820
546,634,516,609
619,717,515,630
726,823,616,797
666,776,745,864
554,648,504,578
803,914,886,985
976,1086,810,881
566,906,807,902
982,1089,1052,1156
701,790,502,607
663,758,536,680
645,719,421,497
345,405,270,329
439,513,400,496
355,396,259,313
504,618,550,612
497,576,471,509
458,508,289,328
421,489,326,392
347,393,396,451
687,746,462,535
281,331,300,364
379,442,350,415
338,377,448,485
581,645,703,798
371,446,290,329
442,487,413,451
1204,1414,1136,1359
1756,1922,1509,1737
2035,2266,1202,1493
1602,1804,1482,1783
2479,2689,2350,2563
1146,1373,1116,1330
926,1089,1070,1274
894,1050,1018,1194
1083,1305,1043,1261
2186,2376,1110,1711
2637,2827,1613,2183
2832,3063,1559,2218
1919,2059,1216,1454
794,945,777,914
764,1061,917,1067
1339,1457,822,1103
1142,1247,1574,1749
643,1153,859,1133
595,689,339,499
511,580,393,536
817,923,715,798
929,1008,3293,3388
462,546,1199,1289
487,560,987,1058
338,424,361,420
420,491,506,568
512,595,402,457
487,556,528,605
1015,1168,1054,1189
885,1036,1014,1167
889,1073,1183,1383
1210,1395,1188,1386
1266,1479,871,1054
810,930,1005,1168
1041,1260,1036,1207
869,1012,861,991
995,1179,1080,1243
937,1131,995,1187
1358,1620,1361,1626
1157,1378,1381,1657
832,1003,1029,1333
849,1003,1008,1211
894,1094,1111,1359
825,1014,885,1079
1019,1164,1126,1291
1036,1270,1219,1388
1024,1245,1367,1687
1015,1147,1161,1325
583,684,720,834
342,399,477,560
540,622,488,574
693,816,540,708
403,476,436,495
372,456,479,540
537,616,542,645
531,611,495,594
404,485,629,723
553,644,515,572
528,624,454,537
444,552,591,693
562,646,687,778
452,538,443,526
559,619,588,652
479,559,475,556
459,545,512,569
631,717,615,713
517,613,615,671
515,610,560,647
371,592,556,646
495,589,449,530
470,570,615,710
487,574,742,837
542,615,437,526
504,592,497,585
562,659,627,707
429,510,515,602
427,505,506,585
463,552,465,569
468,565,586,677
469,558,550,622
536,600,473,550
638,729,603,699
551,649,496,583
491,550,520,586
499,562,463,521
