Client_0,Client_1
1118,1252
851,956
939,1048
1183,1369
1126,1315
973,1149
942,1058
1121,1274
1026,1198
1035,1213
1158,1354
1077,1228
1196,1389
1140,1272
1907,2255
606,699
1171,1350
1152,1322
1094,1262
994,1122
1071,1271
1089,1235
1098,1226
1174,1321
1144,1307
1180,1337
1186,1330
1163,1321
1178,1322
1173,1331
1018,1152
1082,1270
1196,1378
1205,1386
1196,1377
1233,1443
1160,1300
1151,1288
1099,1278
1111,1248
1073,1209
961,1102
1032,1178
1152,1304
1160,1325
1127,1291
1138,1301
1147,1291
1205,1394
1248,1407
948,1064
771,866
1110,1244
1049,1178
1087,1219
1118,1292
1227,1431
1202,1350
1089,1228
1147,1284
1166,1303
1210,1346
1146,1307
1080,1210
633,698
1152,1300
1507,1747
477,539
557,632
1160,1336
1158,1335
1093,1304
1333,1586
1118,1255
1180,1387
1257,1441
1183,1378
1092,1258
1185,1353
1156,1322
1130,1293
1157,1324
1213,1359
1140,1282
1170,1306
1072,1211
939,1148
492,582
606,692
1120,1267
1161,1309
1269,1465
1246,1440
1261,1435
792,895
1231,1444
1099,1248
1095,1223
1128,1273
1209,1413
1219,1377
1065,1291
1212,1414
1230,1446
1242,1414
1221,1392
1216,1388
1264,1412
1204,1430
1251,1426
1167,1363
935,1045
949,1109
1146,1338
1271,1588
1003,1150
1247,1432
1265,1487
1255,1501
1323,1497
1082,1251
1118,1297
1206,1379
1132,1358
1232,1402
1034,1216
983,1109
1020,1147
1028,1169
1026,1169
1144,1364
1050,1265
1058,1259
1048,1213
967,1096
1031,1288
1115,1308
1185,1319
1150,1281
1157,1297
1112,1243
1172,1302
1104,1236
1132,1265
1100,1234
1021,1206
1148,1281
1157,1302
1223,1468
1243,1430
1097,1266
1219,1425
1275,1471
1203,1405
1152,1368
1199,1382
1256,1461
1250,1434
1000,1203
1205,1382
1145,1334
1205,1382
1307,1504
1241,1439
1354,1552
1261,1461
1272,1472
1252,1450
1304,1514
1283,1476
1003,1153
1224,1420
1300,1499
1287,1528
1342,1541
1188,1413
1170,1414
794,923
1126,1275
1108,1256
1105,1253
1157,1311
1061,1312
1158,1355
1115,1251
1137,1277
1151,1307
1130,1282
1282,1454
1128,1267
1156,1313
1128,1355
1131,1262
1175,1316
1208,1347
1189,1325
1138,1272
956,1085
1147,1292
1205,1345
1197,1336
1262,1417
1257,1497
1074,1292
1027,1233
1005,1203
887,1015
670,760
909,1061
1013,1157
1009,1153
1032,1238
1071,1254
963,1094
1078,1239
952,1084
1155,1407
930,1076
923,1086
1080,1235
968,1110
965,1111
893,1073
1103,1344
1115,1354
1086,1241
1168,1378
1290,1494
1226,1429
1256,1552
1216,1432
709,802
489,571
1221,1449
1209,1439
1204,1415
1147,1357
1169,1394
1169,1408
1132,1337
