Client_0,Client_1,Client_0,Client_1
1193,1257,810,869
1020,33861,449,498
1114,1179,414,469
936,33674,511,591
467,605,479,530
441,33646,441,492
438,562,417,486
450,33640,858,919
478,596,426,502
442,34121,524,593
964,1072,436,501
456,33676,441,507
489,624,414,465
392,33592,475,536
406,549,566,629
423,33755,555,669
522,682,757,869
551,33833,641,737
611,818,565,645
671,33786,628,734
566,717,500,599
471,33743,891,1195
536,689,581,683
512,34454,756,990
1269,1431,1054,1320
841,34599,836,1119
1385,1586,678,1104
1168,34548,594,654
1342,1518,534,609
1296,33812,529,598
585,691,477,548
589,33855,555,640
633,796,498,590
581,33851,520,588
630,799,1171,1301
557,33849,1129,1259
615,781,1158,1383
1469,34696,1159,1293
1483,1678,1104,1247
1258,34717,653,789
1512,1674,400,468
1415,33865,423,486
993,1110,692,805
461,33768,430,545
608,724,393,477
926,33596,452,507
562,597,1077,1307
604,33622,1081,1226
428,537,716,940
1181,34262,865,967
1052,1277,883,1117
1086,34106,922,1238
908,1086,932,1157
990,34229,605,681
1031,1417,519,570
1032,33850,535,594
534,644,500,556
474,33704,500,569
511,632,652,853
556,33684,774,856
548,644,974,1088
997,34065,869,996
877,1028,908,1130
1235,34120,667,790
934,1091,619,712
1009,34590,608,696
876,1030,434,498
478,33804,492,576
619,842,441,509
353,33484,509,572
316,409,1046,2118
312,33597,1110,1327
428,522,2077,2298
1990,34345,1013,1199
1037,1283,1687,1859
2245,34518,1802,2038
1150,1586,1093,1283
1998,34942,1741,2862
1571,1934,1093,1368
1225,36159,1335,1540
2267,3391,1082,1301
1072,34926,2501,2759
1397,1969,998,1219
963,36262,1507,1760
2944,3260,1317,1547
886,35318,887,1063
1993,2398,660,780
1711,34545,676,794
1615,1715,721,834
740,33916,611,727
658,869,1038,1161
594,33972,445,498
1069,1164,377,442
1253,33598,353,416
417,524,409,481
380,33495,486,534
325,407,1959,2218
365,33483,1101,1304
424,466,2317,2814
2535,34525,1130,1336
1178,1508,2140,2681
2528,34105,1021,1184
1088,1222,1576,2213
2351,34473,666,773
1082,1372,797,900
3012,34229,290,338
957,1191,407,462
1509,33688,469,532
440,572,420,468
529,47463,496,552
