Client_0,Client_1,Client_2,Client_3,Client_4
1485,1582,1671,11059,11139
10687,10755,10815,1201,1265
761,802,844,10707,10772
10786,10842,10891,656,702
903,965,1014,10478,10536
10525,10779,10878,494,538
591,842,913,10554,10670
10582,10643,10692,543,635
637,678,717,10561,10630
10605,10663,10715,599,649
676,712,750,10802,10986
10765,10820,10868,706,843
825,865,906,10776,10845
10523,10575,10623,774,822
568,602,646,10831,10897
10633,10688,10736,861,910
652,692,730,10562,10648
11025,11657,11761,536,597
1407,1717,1874,11430,11594
13251,13428,13568,1569,1649
3553,3675,3809,14723,14930
12085,12250,12416,4953,5093
2764,2921,3081,11925,12097
11340,11534,11719,2360,2522
1761,1908,2051,11640,11846
11261,11396,11498,1868,2017
1435,1515,1593,11332,11482
11558,11766,11949,1469,1599
1967,2101,2222,12012,12227
11984,12137,12286,2453,2615
2563,2701,2850,11485,11841
11403,11580,11728,1551,1779
1720,1840,1957,11356,11580
10879,10965,11059,1612,1758
1041,1118,1215,11536,11756
11607,11843,12112,1845,2057
1852,2118,2211,11155,11410
10915,11252,11341,1170,1415
981,1247,1345,11170,11298
11043,11127,11200,1263,1374
1447,1507,1564,10930,11003
10829,10905,10975,948,998
915,960,1012,10734,10791
10668,10741,10806,704,760
775,832,884,10664,10743
10760,10837,10909,713,770
847,897,945,10737,10810
10750,10823,10888,771,823
832,889,944,10777,10850
10939,11028,11100,791,842
1081,1137,1193,10708,10772
10631,10695,10753,702,752
720,776,833,10704,10775
10518,10607,10673,716,770
685,737,791,10618,10694
10523,10833,10896,665,713
665,856,913,10712,10763
11028,11108,11169,647,680
1143,1197,1243,10593,10740
10617,10673,10721,563,691
753,810,862,10625,10709
10660,10727,10787,686,743
737,786,832,10848,10919
10658,10734,10802,992,1056
768,826,883,10648,10722
10676,10773,10848,700,757
820,881,932,10773,10845
10752,10819,10878,813,880
804,863,916,10791,10881
10630,10693,10749,806,858
718,768,816,10709,10804
10878,10946,11003,770,831
956,1007,1054,10561,10691
10877,10946,11004,506,617
966,1015,1065,10786,10855
10635,10684,10722,929,996
691,723,754,10646,10698
10467,10523,10587,603,650
632,687,740,10809,10870
10826,10880,10928,908,966
983,1030,1075,10672,10719
10592,10678,10752,629,670
722,773,822,10750,10801
10947,11025,11108,698,736
1217,1286,1349,10728,10955
10665,10758,11046,773,927
801,851,1013,10914,11010
10764,10838,10922,986,1060
905,974,1045,10772,10863
10821,11058,11169,841,900
844,1148,1219,10866,10948
10776,10885,10944,904,969
841,883,925,10781,10868
10750,10866,10962,859,927
959,1038,1115,10781,10898
10686,10748,10799,874,946
794,849,902,10838,10928
10753,10816,10867,873,946
804,857,899,10989,11091
11170,11243,11309,1218,1308
1408,1475,1539,10928,11062
10684,10772,10837,1034,1103
909,981,1051,10863,10955
10856,10946,11025,1067,1151
993,1059,1123,10833,10913
10652,10752,11051,850,894
795,875,1048,11090,11193
10832,10930,11016,1173,1252
992,1055,1116,10801,10886
10767,10878,10946,803,870
863,906,948,10822,10916
11125,11214,11290,906,990
1247,1318,1384,11106,11202
10724,10788,10840,1305,1388
802,847,888,10827,11030
10661,10726,10809,837,954
866,941,1011,11035,11113
11195,11293,11389,1185,1253
1382,1466,1537,10860,10943
10838,10924,11014,873,918
1000,1046,1085,10890,10993
10802,10916,11018,953,1024
1023,1101,1183,11141,11242
10806,10886,10958,1214,1285
925,969,1010,10890,10971
10861,10942,11016,949,1015
989,1037,1078,11174,11280
11085,11180,11263,1270,1352
1388,1474,1558,10764,10855
10759,10822,10874,831,901
825,868,909,11386,11790
10843,10931,11013,2060,2370
947,1025,1096,10797,10859
10748,10847,10920,790,858
937,1011,1062,10767,10861
11166,11283,11391,847,914
1394,1462,1525,10749,10850
10692,10787,10859,823,895
843,920,991,10787,10874
11095,11208,11312,852,923
1308,1375,1440,11187,11314
10760,10855,10921,1313,1383
882,953,1022,10847,10947
10713,10781,10832,943,1024
745,786,827,11018,11160
10823,10943,11038,1174,1242
1023,1104,1182,10895,10977
10848,10959,11037,907,970
1006,1059,1102,10794,10863
10757,10873,10959,848,920
927,994,1055,11181,11318
10755,10856,10948,1328,1406
912,981,1053,10738,10828
11320,11452,11565,802,866
1583,1655,1728,11222,11346
10810,10906,10997,1344,1395
1000,1046,1101,10719,10782
11381,11499,11601,730,773
1600,1661,1718,10800,10889
10736,10824,10906,832,906
959,1024,1085,10807,10899
10731,10794,10845,865,929
798,841,883,10787,10878
10738,10956,11042,851,915
766,1017,1085,10862,10972
10814,10970,11070,873,917
1039,1106,1168,10867,10949
11039,11134,11216,874,919
1368,1452,1537,10952,11053
10767,10856,10940,1037,1110
935,990,1060,10737,10814
12597,12756,12885,774,832
2916,3039,3164,11262,11458
11115,11278,11439,1508,1696
1415,1514,1608,10890,10996
20389,20532,20659,972,1039
9356,9524,9696,20291,20402
11002,11125,11241,4521,4621
1254,1347,1441,10834,10931
10772,10857,10938,918,1011
932,1009,1087,10456,10498
10577,10676,10734,448,493
698,745,791,10605,10670
10635,10700,10754,605,687
692,733,772,10568,10635
10650,10709,10762,610,656
713,758,803,10770,10827
10512,10564,10608,786,835
550,586,621,10548,10612
10492,10532,10564,585,626
532,558,584,10566,10620
10562,10602,10635,547,593
545,570,594,10515,10553
10853,10921,10978,500,525
944,992,1037,10557,10613
10529,10596,10653,526,572
648,692,730,10738,10785
10557,10594,10626,794,836
575,600,624,10641,10680
10552,10611,10745,585,610
575,615,703,10598,10657
10557,10596,10627,608,646
576,602,626,10559,10664
10511,10562,10605,534,629
607,655,702,10614,10685
10896,10965,11025,647,774
1063,1129,1195,10635,10706
10680,10746,10813,669,720
779,830,878,10973,11051
10605,10657,10696,1030,1085
637,668,698,10669,10727
11001,11085,11149,640,693
1112,1166,1227,10667,10747
10742,10808,10866,728,789
826,874,918,10646,10719
10685,10730,10767,706,757
696,726,756,10904,10978
10547,10766,10824,947,998
602,777,826,10715,10782
10740,10803,10857,698,749
921,982,1043,10607,10810
10557,10602,10641,639,789
623,655,685,10615,10725
10845,10915,10975,563,641
1080,1143,1198,10703,10772
10640,10707,10774,722,771
773,831,890,10528,10574
10573,10659,10720,527,562
727,787,846,10671,10746
10542,10604,10672,728,782
674,728,777,10646,10800
10538,10599,10665,601,716
678,712,762,10581,10652
10969,11121,11284,612,661
1340,1487,1608,10583,10650
10705,10782,10852,583,637
802,856,911,10676,10809
10597,10644,10682,881,939
660,690,723,10696,10769
10878,10947,11008,743,798
962,1006,1048,10662,10709
10614,10659,10697,643,674
653,683,714,10566,10677
10587,10771,10834,537,613
611,791,846,10690,10776
10608,10669,10721,748,809
668,712,757,10622,10667
10528,10569,10726,607,638
557,589,664,10635,10715
11041,11122,11187,657,710
1156,1211,1272,10790,10865
10579,10639,10814,818,875
609,648,734,10713,10765
10641,10694,10738,715,750
677,714,749,11049,11143
10767,10843,10903,1122,1179
821,873,921,10587,10640
11062,11168,11244,588,623
1218,1277,1347,10740,10827
10838,10916,11000,797,849
930,985,1036,10748,10818
10846,10915,10977,789,826
876,931,982,11021,11098
10944,11013,11073,1070,1125
1164,1231,1299,10690,10771
10729,10811,10877,737,795
818,876,933,10668,10720
11307,11433,11508,634,669
1279,1477,1531,10787,10858
10585,10637,10680,798,852
654,689,723,10753,10834
10704,10780,10847,771,823
827,884,940,10785,10881
11173,11256,11327,863,926
1280,1342,1402,10834,10925
10657,10759,11054,905,988
823,869,993,10669,10726
11023,11206,11290,669,753
1032,1258,1316,11143,11223
10718,10788,10866,1173,1230
892,960,1025,10748,10818
10594,10663,10725,768,821
793,862,928,11132,11242
10677,10885,10982,1221,1292
688,960,1021,10524,10669
44076,44155,43971,512,609
