Client_0,Client_1,Client_0,Client_1
1275,1497,1127,1340
1222,1427,1175,1395
1304,1520,1253,1482
1279,1484,1221,1452
1350,1575,1254,1498
1227,1455,1140,1388
1379,1620,1471,1700
1361,1590,1246,1485
1241,1457,1343,1561
1274,1499,1302,1502
988,1156,1003,1153
1333,1573,1419,1652
1166,1412,1276,1506
1307,1543,1263,1523
1410,1638,1352,1593
1425,1656,1356,1608
857,990,863,992
1318,1551,1421,1655
1282,1521,1370,1602
990,1159,946,1120
933,1100,987,1150
1250,1449,1228,1448
1160,1388,1322,1546
1250,1449,1247,1445
1391,1625,1272,1509
717,854,791,929
1251,1478,1422,1663
1246,1488,1362,1598
1237,1464,1395,1638
1218,1447,1388,1650
1424,1701,1304,1527
1286,1525,1133,1370
1165,1406,1295,1524
1199,1343,1393,1556
1236,1454,1396,1621
1516,1714,1284,1518
1452,1648,1625,1839
1145,1292,1467,1692
1446,1644,1367,1641
1205,1370,1444,1671
899,1288,977,1154
1350,1566,1325,1572
1302,1568,1504,1717
1177,1341,1417,1628
1171,1387,1355,1561
896,1002,1104,1234
1205,1352,1544,1750
1167,1312,1493,1709
1168,1311,1463,1716
1166,1299,1490,1692
1166,1343,1431,1560
1137,1276,1304,1434
1161,1309,1308,1438
1076,1215,1288,1418
1114,1256,1325,1466
1349,1564,1198,1342
1239,1383,1179,1323
1144,1289,1347,1490
1241,1384,1238,1437
1278,1422,1187,1330
862,1024,969,1066
1404,1644,1212,1355
1157,1393,1306,1444
1158,1387,1309,1448
1296,1501,1161,1292
1049,1192,1263,1395
1164,1341,1413,1554
1266,1410,1213,1361
1191,1344,1418,1561
1258,1542,1284,1444
1010,1150,1256,1493
987,1143,1189,1387
983,1132,1176,1390
1025,1189,1197,1389
783,908,854,974
1079,1264,1184,1333
999,1169,1284,1500
983,1169,1270,1491
982,1154,1268,1483
1086,1300,1022,1162
997,1159,1120,1348
557,648,622,717
1099,1332,1000,1168
985,1131,1088,1247
1013,1155,964,1168
1029,1188,1176,1334
1274,1459,1236,1460
713,843,866,973
1173,1422,1296,1469
1046,1274,1162,1315
996,1140,1075,1253
970,1123,1099,1232
1320,1595,1135,1319
1013,1245,1173,1318
1092,1303,1258,1453
706,799,696,815
615,706,598,662
1361,1503,1196,1343
1230,1406,1375,1600
1209,1493,1440,1615
1420,1732,1234,1456
1171,1400,1172,1311
1065,1220,1134,1331
1053,1239,1274,1498
1141,1357,1158,1298
1090,1225,1206,1357
1117,1254,1228,1387
1083,1215,1187,1351
1234,1374,1063,1229
1077,1212,1180,1323
1211,1393,989,1136
1362,1555,1137,1273
1353,1540,1121,1258
1261,1484,1232,1401
1285,1502,1250,1419
1261,1492,1303,1502
1299,1533,1360,1568
1057,1218,880,1036
882,1039,966,1116
889,1066,928,1023
541,604,558,619
721,849,741,818
1265,1496,1279,1506
1190,1370,1358,1502
1276,1439,1512,1708
1191,1354,1239,1373
1149,1347,1244,1412
1165,1325,1184,1385
1113,1289,1162,1365
1233,1456,1423,1665
1061,1262,1071,1303
1307,1556,1172,1392
1020,1245,1278,1513
1343,1483,1228,1457
1268,1441,1224,1444
1058,1226,1118,1267
1448,1670,1281,1508
1536,1816,1361,1620
823,943,664,790
1226,1492,1439,1663
1510,1762,1642,1847
1232,1381,1183,1379
1218,1460,1369,1627
900,1076,923,1084
1498,1698,1233,1380
1318,1513,1079,1220
1252,1488,1245,1380
1236,1469,1212,1345
1422,1615,1173,1326
1362,1559,1135,1274
1334,1596,1204,1475
1154,1304,1507,1715
1122,1284,1411,1600
1153,1312,1390,1604
1258,1427,1269,1479
1236,1373,1285,1517
1124,1273,1423,1612
1133,1279,1429,1665
1139,1301,1448,1644
1198,1591,1300,1428
1232,1417,1021,1153
1397,1614,1201,1332
1299,1553,1325,1472
1238,1483,1340,1484
1266,1524,1355,1500
1171,1398,1213,1346
1149,1381,1186,1317
1204,1461,1265,1397
1349,1584,1366,1535
1305,1573,1280,1427
483,599,489,549
825,962,765,858
1399,1662,1345,1500
1341,1566,1064,1254
1385,1577,1125,1264
1417,1644,1173,1329
1317,1540,1179,1391
1274,1406,1200,1414
1379,1589,1356,1611
1152,1297,1375,1584
1183,1356,1258,1396
1251,1498,1174,1344
1255,1453,1106,1243
1445,1724,1426,1675
672,755,685,772
684,761,793,905
1207,1354,1418,1630
1205,1338,1348,1502
1248,1392,1448,1665
1158,1303,1376,1538
985,1152,1067,1187
1141,1311,1041,1200
1153,1280,1037,1206
1345,1497,1139,1393
1270,1634,1094,1322
949,1080,1223,1460
1142,1281,1244,1399
1101,1271,1215,1414
1111,1262,1219,1424
1090,1232,1196,1349
1153,1287,1243,1404
1141,1276,1243,1407
1135,1272,1203,1343
1136,1281,1262,1404
1116,1310,990,1212
1144,1287,1277,1472
1147,1280,1278,1466
1160,1305,1343,1554
1156,1300,1345,1560
1213,1360,1257,1400
1397,1624,1245,1532
1249,1395,1427,1651
1210,1822,1446,1586
972,1123,1217,1426
1173,1304,1114,1328
1182,1311,1122,1339
1149,1283,1268,1488
1136,1275,1265,1457
1237,1387,1123,1335
1183,1318,1100,1236
684,817,573,654
811,926,897,1000
1330,1482,1232,1381
1365,1577,1103,1253
1278,1509,1302,1514
1131,1368,1201,1495
1037,1227,1202,1386
1199,1485,1510,1758
1254,1486,1449,1676
1199,1456,1453,1701
1483,1650,1441,1586
1266,1569,1631,1826
1119,1269,986,1130
1307,1550,1108,1465
1373,1585,1357,1534
1205,1337,1040,1208
1100,1233,1094,1232
1045,1235,1041,1184
899,1032,759,861
1099,1285,950,1123
1561,1762,1246,1394
1324,1517,1190,1333
1417,1614,1198,1357
1445,1709,1360,1607
1338,1580,1045,1571
1434,1678,1115,1266
459,530,429,475
884,1025,757,849
1454,1687,1220,1642
1456,1685,1112,1663
1227,1467,1131,1362
1316,1559,1149,1383
1225,1446,1070,1285
1129,1352,990,1200
1219,1437,1056,1265
1218,1436,1072,1283
1219,1434,1076,1289
1264,1501,1099,1325
1314,1553,1182,1412
1324,1566,1165,1393
1356,1597,1207,1435
1255,1472,1300,1510
1160,1369,1301,1522
1288,1539,1357,1601
1223,1437,1373,1594
1402,1622,1495,1718
1557,1738,1162,1376
1305,1522,1321,1493
1387,1604,1155,1351
1327,1561,1403,1628
1004,1220,1158,1391
1103,1338,1184,1393
1148,1368,1209,1415
1079,1269,1329,1516
941,1123,1090,1251
945,1093,1176,1339
1251,1488,1427,1577
1226,1370,1027,1174
1219,1368,1023,1242
1081,1227,1251,1472
1061,1196,1198,1412
1369,1608,1066,1287
1343,1540,1076,1314
1251,1444,1085,1220
1343,1528,1009,1148
1349,1544,1054,1189
1357,1540,1063,1197
1172,1318,1051,1215
978,1099,894,1055
1073,1206,944,1092
1145,1289,982,1157
1307,1466,1107,1330
1248,1471,1089,1259
1226,1373,1129,1355
1329,1556,998,1144
1205,1418,970,1109
1226,1432,1016,1148
1093,1305,1149,1280
1133,1269,1099,1345
1383,1644,1219,1452
1238,1438,1235,1433
1247,1436,1059,1261
1352,1552,1065,1264
1502,1732,1216,1430
1168,1415,1326,1562
657,731,618,731
710,799,702,827
1344,1567,1278,1520
1249,1455,1164,1383
1146,1360,952,1167
979,1137,934,1098
1389,1621,1271,1480
1364,1595,1235,1468
1350,1583,1232,1439
1190,1414,1118,1651
915,1065,863,1015
959,1116,957,1118
1411,1651,1293,1524
1385,1619,1264,1492
1374,1570,1089,1229
1428,1629,1250,1520
1383,1621,1324,1535
1494,1695,1173,1315
1540,1762,1217,1448
1329,1575,1010,1223
1488,1723,1130,1319
1287,1540,1044,1290
1495,1699,1384,1648
1336,1523,1209,1444
1071,1214,1009,1184
1475,1637,1390,1561
1294,1562,1440,1637
1209,1470,1442,1716
1121,1279,1358,1614
1446,1688,1099,1329
1147,1379,1371,1567
1155,1290,1332,1534
1285,1513,1311,1507
1320,1541,1342,1533
1383,1643,1436,1649
1111,1353,1135,1315
1206,1338,1129,1337
1171,1303,1103,1324
995,1137,1370,1595
1157,1301,1250,1462
1200,1346,1265,1480
1153,1367,1124,1365
1263,1507,1223,1451
1200,1455,1169,1408
1259,1503,1308,1549
1020,1133,879,1073
1217,1355,1134,1331
1116,1261,1287,1518
1224,1370,1135,1280
1165,1321,1173,1316
1180,1361,1362,1504
1274,1487,1193,1415
1150,1362,1445,1626
1258,1474,1122,1331
1340,1571,1276,1516
1248,1476,1524,1773
1302,1523,1342,1633
1267,1475,1422,1641
1313,1515,1305,1526
1304,1506,1274,1495
1311,1516,1307,1519
1315,1515,1292,1511
