Client_0,Client_1,Client_0,Client_1
667,748,442,513
506,579,548,620
580,662,443,496
466,547,344,397
624,695,677,781
473,555,530,588
570,664,692,778
547,640,684,752
760,862,620,748
661,765,674,777
3017,3134,589,747
650,762,579,670
645,750,507,589
1189,1395,1145,1351
1503,1688,1584,1764
1046,1245,977,1118
1028,1160,894,1022
1027,1233,1555,1781
1410,1743,1408,1598
848,946,632,735
794,889,728,947
1044,1201,851,1047
798,894,769,868
821,1082,839,1004
624,718,478,571
1107,1262,974,1122
1679,1912,1590,1853
1467,1649,884,1015
1133,1358,866,1079
1185,1369,1059,1274
1615,1834,1502,1712
920,1091,621,763
635,733,639,746
959,1084,627,728
724,807,611,689
955,1068,763,878
638,737,646,765
835,958,817,927
589,656,559,668
752,858,450,512
601,692,577,662
435,494,612,680
605,682,469,529
681,784,729,832
693,761,527,601
638,715,712,798
600,668,598,676
924,1022,567,778
558,632,654,742
750,893,640,746
676,798,619,752
556,620,612,686
689,810,711,837
610,677,472,567
473,532,622,742
557,667,472,561
595,726,742,895
491,580,467,528
779,929,692,826
638,704,491,581
749,875,670,753
484,556,454,534
784,885,591,689
556,652,591,683
767,862,749,858
598,671,440,507
596,702,619,709
588,662,562,629
651,731,583,666
572,660,583,691
565,627,525,617
546,651,634,714
550,645,361,436
794,897,621,721
603,683,517,584
718,800,512,603
507,598,471,571
714,815,626,719
602,670,518,590
671,761,516,621
621,689,557,648
643,737,570,635
555,653,581,663
523,617,592,679
540,634,454,513
553,664,440,501
815,907,589,690
666,733,587,678
674,772,474,562
517,611,448,514
584,688,555,666
724,825,487,592
522,613,433,514
676,752,575,692
570,640,529,591
592,649,592,659
694,794,691,851
512,606,435,498
496,587,683,811
570,656,398,504
568,650,457,533
663,845,784,945
642,759,561,655
872,976,768,939
541,648,587,677
683,1061,812,973
626,732,591,703
846,964,769,908
618,730,572,653
669,746,629,741
1088,4235,776,918
582,690,531,639
748,874,725,864
587,659,530,606
885,997,659,808
530,630,512,616
721,908,742,887
603,712,500,570
859,1035,544,716
597,692,484,553
675,793,622,790
651,737,543,646
808,909,761,929
496,574,399,478
762,849,592,708
521,619,537,612
478,559,440,515
551,629,505,573
689,777,661,783
507,575,426,483
1199,1399,848,1275
1335,1548,1160,1373
1323,1529,1384,1580
1033,1167,853,981
1065,1243,980,1116
1234,1481,982,1183
1003,1181,930,1059
732,828,719,814
714,921,914,1030
665,800,662,775
621,711,497,613
414,484,355,419
591,667,483,545
437,509,385,452
444,494,446,514
1131,1342,1465,1654
1362,1572,1089,1294
1071,1211,929,1063
1096,1229,904,1032
1422,1758,1646,1819
989,1162,784,1100
1070,1260,996,1203
1008,1301,1046,1336
711,1030,722,809
574,662,529,633
548,634,427,508
710,817,624,707
504,585,554,647
497,583,413,506
546,660,654,740
603,667,488,727
733,852,640,732
491,578,371,433
753,856,657,746
606,686,510,568
538,621,459,545
522,582,314,371
752,868,585,671
535,634,513,575
611,688,496,553
536,614,511,579
592,725,643,724
556,614,473,548
554,622,462,547
535,613,479,575
1217,1444,890,1019
1279,1543,961,1111
1196,1944,1327,1717
1262,1516,1127,1337
1004,1153,874,1057
1064,1261,1273,1564
1415,2846,1887,2437
1092,1287,1104,1295
1195,1444,1383,1701
1250,1408,1214,1392
459,519,419,623
476,550,387,467
362,428,299,361
389,454,1402,1462
321,374,407,470
488,573,393,447
348,400,362,400
506,619,356,424
374,419,425,485
464,556,380,431
448,536,520,588
409,463,404,443
354,394,317,382
492,566,448,520
520,592,623,700
845,992,799,915
631,726,584,692
819,945,595,723
615,718,508,618
826,961,691,792
569,677,604,724
681,839,627,738
561,667,536,607
632,737,530,651
564,671,515,624
3368,3670,1327,1442
428,528,616,710
637,708,615,720
693,840,615,723
579,700,562,663
900,1070,774,874
658,741,591,686
749,914,580,779
642,727,630,703
663,773,778,890
605,716,597,686
832,990,742,834
603,672,602,696
818,974,823,930
598,708,554,654
476,559,569,638
846,994,795,892
512,605,506,610
685,850,830,937
575,649,516,608
870,1015,728,823
574,642,508,575
703,853,679,789
557,625,561,652
790,938,792,923
475,532,432,518
651,771,600,699
524,582,370,510
696,821,449,535
548,614,444,525
644,787,525,630
536,606,546,676
590,670,522,586
583,661,548,615
695,828,645,724
516,590,486,612
491,553,780,1128
639,735,545,634
708,834,772,873
583,693,607,709
738,867,695,781
704,777,619,692
742,869,593,701
609,714,480,585
621,704,389,456
539,643,545,622
408,457,360,405
563,658,437,514
499,571,311,366
502,579,403,483
398,475,368,445
446,493,454,518
511,565,436,483
615,725,572,682
475,540,460,525
1206,1412,1326,1571
1347,1552,1002,1311
1232,1540,971,1153
792,912,1001,1165
1349,1605,972,1222
991,1218,1404,1677
1023,1153,878,1067
964,1091,950,1152
1412,1676,1349,1619
1350,1653,998,1206
1071,1284,1330,1590
1345,1564,1227,1479
1257,1478,983,1184
1101,1272,1096,1271
1575,1750,1166,1429
696,804,645,757
584,827,858,1011
553,646,616,722
776,891,502,757
625,737,507,579
712,944,683,795
550,805,642,743
627,710,721,809
766,890,524,653
639,749,555,657
907,1035,673,788
747,849,546,633
588,753,619,731
717,810,553,659
565,633,614,732
851,962,504,613
637,781,521,621
549,657,517,618
797,893,770,858
851,965,658,736
953,1082,649,738
576,654,442,535
3640,4056,985,1088
497,583,460,541
477,554,417,476
456,508,406,456
661,758,546,634
454,503,438,487
535,613,441,491
478,554,416,477
475,546,315,369
719,806,575,767
545,617,485,565
583,757,556,672
540,606,485,549
746,850,571,684
486,562,382,458
1129,1296,1121,1314
1051,1275,1204,1423
1494,1762,1959,2246
962,1121,804,959
1297,1532,1587,1820
1229,1520,1775,2099
1137,1337,1028,1242
1026,1231,897,1092
1060,1288,1612,1875
938,1109,777,900
876,1095,899,1044
1432,1729,2015,2298
1486,1767,2070,2318
952,1130,991,1155
753,849,775,896
698,841,648,785
401,460,292,349
578,679,523,589
448,505,422,466
399,464,565,636
406,451,445,511
447,499,481,535
1143,1397,901,1066
1336,1589,1480,1678
1462,1759,1721,1943
1269,1505,952,1084
959,1158,767,898
1789,2430,2255,2450
1645,1828,2029,2213
1131,1306,1052,1308
1105,1294,1118,1328
1806,1985,2242,2426
1195,1420,766,1127
1038,1289,998,1175
1140,1309,1021,1227
2002,2211,2308,2513
1027,1228,1186,1330
1269,1515,1009,1166
1005,1276,1441,1661
1439,1652,1721,1892
1029,1153,862,1049
1131,1352,918,1045
2954,3710,1175,1337
579,685,518,647
709,816,623,721
652,757,667,799
564,648,525,601
550,637,407,496
